Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(Vaccine47),Vaccinated,VaccineExpired
1965.5,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,0,8,8,9,0,3,3,0,0,0,0,0,7,7,0
1965.5,1,0,1,1,2,2,0,0,1,1,0,0,0,0,0,2,0,0
1965.5,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1965.5,1,0,1,4,13,13,0,0,1,0,0,0,0,0,0,13,0,0
1965.5,1,0,1,5,22,22,0,0,0,0,0,0,0,0,0,22,0,0
1965.5,1,0,1,6,13,13,0,0,1,1,0,0,0,0,0,13,0,0
1965.5,1,0,1,7,17,17,0,0,0,0,0,0,0,0,0,17,0,0
1965.5,1,0,1,8,22,22,0,0,0,0,0,0,0,0,0,22,0,0
1965.5,1,0,1,9,26,26,0,0,1,1,0,0,0,0,0,26,0,0
1965.5,1,0,1,10,14,14,0,0,0,0,0,0,0,0,0,14,0,0
1965.5,1,0,1,11,12,12,0,0,0,0,0,0,0,0,0,12,0,0
1965.5,1,0,1,12,12,12,0,0,0,0,0,0,0,0,0,12,0,0
1965.5,1,0,1,13,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1965.5,1,0,1,14,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,0,1,15,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1965.5,1,0,1,16,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1965.5,1,0,1,17,19,19,0,0,0,0,0,0,0,0,0,19,0,0
1965.5,1,0,1,18,9,9,1,0,0,0,0,0,0,0,0,9,1,0
1965.5,1,0,1,19,15,15,0,0,0,0,0,0,0,0,0,15,0,0
1965.5,1,0,1,20,26,26,0,0,1,0,0,0,0,0,0,26,0,0
1965.5,1,0,1,21,23,23,0,0,0,0,0,0,0,0,0,23,0,0
1965.5,1,0,1,22,24,24,0,0,0,0,0,0,0,0,0,24,1,0
1965.5,1,0,1,23,25,25,0,0,1,1,0,0,0,0,0,25,0,0
1965.5,1,0,1,24,25,25,1,0,0,0,0,0,0,0,0,25,1,0
1965.5,1,0,1,25,15,15,1,0,1,1,0,0,0,0,0,15,1,0
1965.5,1,0,1,26,22,22,0,0,0,0,0,0,0,0,0,22,0,0
1965.5,1,0,1,27,28,28,0,0,0,0,0,0,0,0,0,28,0,0
1965.5,1,0,1,28,18,18,2,0,0,0,0,0,0,0,0,18,2,0
1965.5,1,0,1,29,18,18,1,0,1,1,0,0,0,0,0,18,1,0
1965.5,1,0,1,30,16,16,2,0,0,0,0,0,0,0,0,16,2,0
1965.5,1,0,1,31,17,17,1,0,2,2,0,0,0,0,0,17,1,0
1965.5,1,0,1,32,17,17,1,0,1,1,0,0,0,0,0,17,1,0
1965.5,1,0,1,33,15,15,0,0,0,0,0,0,0,0,0,15,0,0
1965.5,1,0,1,34,12,12,0,0,1,1,0,0,0,0,0,12,0,0
1965.5,1,0,1,35,17,17,0,0,0,0,0,0,0,0,0,17,0,0
1965.5,1,0,1,36,7,7,1,0,1,1,0,0,0,0,0,7,1,0
1965.5,1,0,1,37,13,13,1,0,1,1,0,0,0,0,0,13,1,0
1965.5,1,0,1,38,10,10,0,0,1,1,0,0,0,0,0,10,0,0
1965.5,1,0,1,39,15,15,0,0,0,0,0,0,0,0,0,15,0,0
1965.5,1,0,1,40,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,0,1,41,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1965.5,1,0,1,42,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1965.5,1,0,1,43,10,10,0,0,0,0,0,0,0,0,0,10,0,0
1965.5,1,0,1,44,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1965.5,1,0,1,45,12,12,0,0,0,0,0,0,0,0,0,12,0,0
1965.5,1,0,1,46,11,11,0,0,0,0,0,0,0,0,0,11,0,0
1965.5,1,0,1,47,10,10,0,0,1,1,0,0,0,0,0,10,0,0
1965.5,1,0,1,48,13,13,0,0,2,1,0,0,0,0,0,13,0,0
1965.5,1,0,1,49,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,0,1,50,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,0,1,51,5,5,0,0,1,1,0,0,0,0,0,5,0,0
1965.5,1,0,1,52,5,5,0,0,2,2,0,0,0,0,0,5,0,0
1965.5,1,0,1,53,8,8,0,0,1,1,0,0,0,0,0,8,0,0
1965.5,1,0,1,54,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,0,1,55,6,6,0,0,0,0,0,0,0,0,0,6,1,0
1965.5,1,0,1,56,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,0,1,57,3,3,0,0,2,1,0,0,0,0,0,3,0,0
1965.5,1,0,1,58,7,7,0,0,2,2,0,0,0,0,0,7,0,0
1965.5,1,0,1,59,3,3,0,0,1,1,0,0,0,0,0,3,0,0
1965.5,1,0,1,60,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,0,1,61,2,2,0,0,1,0,0,0,0,0,0,2,0,0
1965.5,1,0,1,62,4,4,0,0,1,1,0,0,0,0,0,4,0,0
1965.5,1,0,1,63,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,0,1,64,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1965.5,1,0,1,65,5,5,0,0,0,0,0,0,0,0,0,5,0,0
1965.5,1,0,1,66,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,0,1,67,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1965.5,1,0,1,68,2,2,0,0,2,2,0,0,0,0,0,2,0,0
1965.5,1,0,1,69,3,3,0,0,1,1,0,0,0,0,0,3,0,0
1965.5,1,0,1,70,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1965.5,1,0,1,71,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1965.5,1,0,1,72,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,0,1,73,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1965.5,1,0,1,74,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,0,1,75,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,77,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,0,1,78,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,85,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,0,166,0,0,0,7,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,4,173,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,5,162,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,6,139,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,8,132,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,12,124,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,13,121,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,14,111,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,15,103,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,17,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,18,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,19,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,24,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,26,49,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,27,56,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,29,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,32,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,33,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,36,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,37,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,38,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,39,58,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,40,48,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,41,37,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,42,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,43,45,0,0,0,2,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,46,33,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,47,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,51,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,53,32,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,54,40,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,55,30,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,56,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,57,28,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,58,15,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,62,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,63,19,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,64,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,66,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,67,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,68,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,69,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,70,14,0,0,0,2,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,74,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,75,9,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,78,6,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,79,7,0,0,0,2,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,0,8,8,2,0,2,2,0,0,0,0,0,8,3,0
1965.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1965.5,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,13,1,1,2,0,1,1,0,0,0,0,0,0,1,0
1965.5,1,1,1,14,2,2,2,0,0,0,0,0,0,0,0,2,2,0
1965.5,1,1,1,15,2,2,1,0,0,0,0,0,0,0,0,2,1,0
1965.5,1,1,1,16,5,5,1,0,0,0,0,0,0,0,0,4,0,0
1965.5,1,1,1,17,5,5,3,0,0,0,0,0,0,0,0,4,3,0
1965.5,1,1,1,18,20,20,1,0,0,0,0,0,0,0,0,19,0,0
1965.5,1,1,1,19,30,30,1,0,0,0,0,0,0,0,0,29,1,0
1965.5,1,1,1,20,28,28,3,0,0,0,0,0,0,0,0,28,3,0
1965.5,1,1,1,21,30,30,2,0,1,1,0,0,0,0,0,30,2,0
1965.5,1,1,1,22,26,26,0,0,1,1,0,0,0,0,0,26,1,0
1965.5,1,1,1,23,22,22,1,0,0,0,0,0,0,0,0,22,1,0
1965.5,1,1,1,24,31,31,0,0,0,0,0,0,0,0,0,31,0,0
1965.5,1,1,1,25,20,20,1,0,1,1,0,0,0,0,0,20,2,0
1965.5,1,1,1,26,23,23,1,0,0,0,0,0,0,0,0,22,0,0
1965.5,1,1,1,27,19,19,0,0,2,2,0,0,0,0,0,19,0,0
1965.5,1,1,1,28,13,13,0,0,0,0,0,0,0,0,0,13,0,0
1965.5,1,1,1,29,12,12,1,0,0,0,0,0,0,0,0,12,0,0
1965.5,1,1,1,30,9,9,1,0,0,0,0,0,0,0,0,9,2,0
1965.5,1,1,1,31,9,9,0,0,1,1,0,0,0,0,0,9,0,0
1965.5,1,1,1,32,4,4,1,0,0,0,0,0,0,0,0,4,1,0
1965.5,1,1,1,33,6,6,0,0,0,0,0,0,0,0,0,6,0,0
1965.5,1,1,1,34,9,9,0,0,0,0,0,0,0,0,0,9,0,0
1965.5,1,1,1,35,2,2,1,0,0,0,0,0,0,0,0,2,1,0
1965.5,1,1,1,36,8,8,0,0,0,0,0,0,0,0,0,8,0,0
1965.5,1,1,1,37,4,4,0,0,0,0,0,0,0,0,0,4,0,0
1965.5,1,1,1,38,5,5,1,0,0,0,0,0,0,0,0,5,1,0
1965.5,1,1,1,39,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,40,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,41,3,3,0,0,0,0,0,0,0,0,0,3,0,0
1965.5,1,1,1,42,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,43,1,1,1,0,0,0,0,0,0,0,0,1,1,0
1965.5,1,1,1,44,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,1,1,45,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,47,2,2,0,0,1,1,0,0,0,0,0,2,0,0
1965.5,1,1,1,48,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,1,1,49,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,1,1,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,1,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,53,2,2,1,0,0,0,0,0,0,0,0,2,1,0
1965.5,1,1,1,54,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1965.5,1,1,1,55,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,60,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,64,2,2,0,0,0,0,0,0,0,0,0,2,0,0
1965.5,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,73,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1965.5,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.5,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,0,159,0,0,0,8,0,0,0,0,0,0,0,0,0
1966,1,0,0,1,154,0,0,0,2,0,0,0,0,0,0,0,0,0
1966,1,0,0,2,167,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,3,164,0,0,0,2,0,0,0,0,0,0,0,0,0
1966,1,0,0,4,162,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,5,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,7,110,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,9,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,10,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,12,77,0,0,0,1,0,0,0,0,0,0,0,0,0
1966,1,0,0,13,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,14,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,17,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,22,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,24,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,25,48,0,0,0,2,0,0,0,0,0,0,0,0,0
1966,1,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,27,48,0,0,0,1,0,0,0,0,0,0,0,0,0
1966,1,0,0,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,29,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,0,0,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0
