Year, NodeId, Gender, HasHIV, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative, HasIntervention(Vaccine48),Vaccinated
1964,1,0,0,42,83,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,43,51,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,44,61,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,45,68,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,46,57,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,47,70,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,48,62,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,49,63,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,50,56,0,0,0,0,0,0,0,0,0,0,12,0
1964,1,0,0,51,58,0,0,0,0,0,0,0,0,0,0,21,0
1964,1,0,0,52,53,0,0,0,0,0,0,0,0,0,0,25,0
1964,1,0,0,53,65,0,0,0,0,0,0,0,0,0,0,31,0
1964,1,0,0,54,33,0,0,0,1,0,0,0,0,0,0,10,0
1964,1,0,0,55,42,0,0,0,1,0,0,0,0,0,0,18,0
1964,1,0,0,56,35,0,0,0,2,0,0,0,0,0,0,14,0
1964,1,0,0,57,37,0,0,0,1,0,0,0,0,0,0,19,0
1964,1,0,0,58,34,0,0,0,0,0,0,0,0,0,0,18,0
1964,1,0,0,59,38,0,0,0,0,0,0,0,0,0,0,15,0
1964,1,0,0,60,23,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,61,33,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,62,29,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,63,27,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,64,23,0,0,0,3,0,0,0,0,0,0,0,0
1964,1,0,0,65,19,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,66,25,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,67,16,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,68,26,0,0,0,2,0,0,0,0,0,0,0,0
1964,1,0,0,69,17,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,70,13,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,71,14,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,72,18,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,73,9,0,0,0,4,0,0,0,0,0,0,0,0
1964,1,0,0,74,12,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,75,11,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,76,11,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,77,10,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,78,9,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,79,11,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,82,8,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,83,6,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,90,1,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,0,92,2,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,0,16,16,11,0,7,6,0,0,0,0,0,0,0
1964,1,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,3,43,43,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,4,36,36,0,0,3,3,0,0,0,0,0,0,0
1964,1,0,1,5,26,26,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,6,32,32,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,7,30,30,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,8,30,30,0,0,2,2,0,0,0,0,0,0,0
1964,1,0,1,9,21,21,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,10,21,21,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,11,23,23,0,0,2,1,0,0,0,0,0,0,0
1964,1,0,1,12,25,25,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,13,24,24,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,14,21,21,1,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,15,22,22,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,16,21,21,1,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,17,29,29,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,18,46,46,2,0,2,1,0,0,0,0,0,0,0
1964,1,0,1,19,49,49,2,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,20,35,35,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,21,45,45,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,22,51,51,2,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,23,49,49,1,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,24,41,41,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,25,40,40,2,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,26,44,44,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,27,41,41,1,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,28,31,31,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,29,31,31,1,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,30,38,38,1,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,31,28,28,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,32,35,35,1,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,33,36,36,1,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,34,37,37,0,0,2,2,0,0,0,0,0,0,0
1964,1,0,1,35,23,23,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,36,16,16,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,37,25,25,0,0,2,2,0,0,0,0,0,0,0
1964,1,0,1,38,22,22,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,39,31,31,1,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,40,23,23,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,41,10,10,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,42,24,24,1,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,43,22,22,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,44,20,20,0,0,2,2,0,0,0,0,0,0,0
1964,1,0,1,45,19,19,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,46,15,15,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,47,17,17,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,48,22,22,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,49,18,18,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,50,16,16,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,51,12,12,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,52,9,9,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,53,10,10,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,54,6,6,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,55,10,10,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,56,13,13,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,57,16,16,1,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,58,7,7,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,59,16,16,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,60,8,8,0,0,2,0,0,0,0,0,0,0,0
1964,1,0,1,61,10,10,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,62,9,9,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,63,8,8,0,0,2,1,0,0,0,0,0,0,0
1964,1,0,1,64,5,5,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,65,5,5,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,66,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,67,9,9,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,68,8,8,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,69,5,5,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,70,6,6,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,71,5,5,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,72,4,4,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,73,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,74,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,75,6,6,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,76,4,4,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,77,2,2,0,0,1,1,0,0,0,0,0,0,0
1964,1,0,1,78,4,4,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,79,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,80,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,81,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,82,4,4,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,83,2,2,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,84,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,87,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,88,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,90,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,91,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,92,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,93,0,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,0,380,0,0,0,16,0,0,0,0,0,0,0,0
1964,1,1,0,1,347,0,0,0,2,0,0,0,0,0,0,0,0
1964,1,1,0,2,337,0,0,0,3,0,0,0,0,0,0,0,0
1964,1,1,0,3,345,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,4,271,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,5,261,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,6,295,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,7,302,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,8,281,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,9,227,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,10,219,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,11,238,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,12,217,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,13,261,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,14,175,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,15,180,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,16,170,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,17,155,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,18,155,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,19,112,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,20,111,0,0,0,1,0,0,0,0,0,0,8,0
1964,1,1,0,21,131,0,0,0,0,0,0,0,0,0,0,48,0
1964,1,1,0,22,115,0,0,0,1,0,0,0,0,0,0,33,0
1964,1,1,0,23,109,0,0,0,0,0,0,0,0,0,0,25,0
1964,1,1,0,24,108,0,0,0,0,0,0,0,0,0,0,32,0
1964,1,1,0,25,100,0,0,0,0,0,0,0,0,0,0,29,0
1964,1,1,0,26,113,0,0,0,0,0,0,0,0,0,0,29,0
1964,1,1,0,27,126,0,0,0,0,0,0,0,0,0,0,26,0
1964,1,1,0,28,129,0,0,0,0,0,0,0,0,0,0,36,0
1964,1,1,0,29,104,0,0,0,1,0,0,0,0,0,0,21,0
1964,1,1,0,30,105,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,31,102,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,32,116,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,33,117,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,34,118,0,0,0,2,0,0,0,0,0,0,0,0
1964,1,1,0,35,109,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,36,121,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,37,110,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,38,113,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,39,97,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,40,101,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,41,85,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,42,87,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,43,100,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,44,74,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,45,68,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,46,94,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,47,87,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,48,92,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,49,69,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,50,78,0,0,0,3,0,0,0,0,0,0,3,0
1964,1,1,0,51,69,0,0,0,0,0,0,0,0,0,0,9,0
1964,1,1,0,52,63,0,0,0,0,0,0,0,0,0,0,14,0
1964,1,1,0,53,75,0,0,0,0,0,0,0,0,0,0,12,0
1964,1,1,0,54,62,0,0,0,0,0,0,0,0,0,0,8,0
1964,1,1,0,55,54,0,0,0,1,0,0,0,0,0,0,8,0
1964,1,1,0,56,57,0,0,0,0,0,0,0,0,0,0,8,0
1964,1,1,0,57,65,0,0,0,0,0,0,0,0,0,0,14,0
1964,1,1,0,58,53,0,0,0,1,0,0,0,0,0,0,11,0
1964,1,1,0,59,41,0,0,0,1,0,0,0,0,0,0,5,0
1964,1,1,0,60,33,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,61,44,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,62,46,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,63,41,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,64,35,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,65,31,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,66,40,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,67,25,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,68,37,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,69,26,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,70,16,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,71,19,0,0,0,2,0,0,0,0,0,0,0,0
1964,1,1,0,72,21,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,73,26,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,74,12,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,75,13,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,76,17,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,77,16,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,78,12,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,79,11,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,80,8,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,82,5,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,83,5,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,84,4,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,85,3,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,89,1,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,92,4,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,93,1,0,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,0,8,8,7,0,3,3,0,0,0,0,0,0,0
1964,1,1,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,15,4,4,2,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,16,16,16,4,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,17,31,31,10,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,18,53,53,5,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,19,64,64,3,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,20,51,51,2,0,1,1,0,0,0,0,0,0,0
1964,1,1,1,21,48,48,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,22,40,40,2,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,23,45,45,0,0,2,1,0,0,0,0,0,0,0
1964,1,1,1,24,46,46,0,0,1,0,0,0,0,0,0,0,0
1964,1,1,1,25,37,37,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,26,25,25,1,0,1,1,0,0,0,0,0,0,0
1964,1,1,1,27,33,33,3,0,1,1,0,0,0,0,0,1,0
1964,1,1,1,28,18,18,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,29,18,18,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,30,19,19,2,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,31,14,14,1,0,1,1,0,0,0,0,0,0,0
1964,1,1,1,32,10,10,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,33,13,13,2,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,34,7,7,0,0,1,1,0,0,0,0,0,0,0
1964,1,1,1,35,4,4,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,36,4,4,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,37,4,4,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,38,8,8,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,39,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,40,5,5,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,41,2,2,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,43,2,2,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,44,2,2,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,46,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,47,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,48,3,3,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,49,1,1,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,52,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,54,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,55,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,56,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,57,2,2,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,60,2,2,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,62,1,1,1,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,63,4,4,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,64,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,65,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,0,363,0,0,0,17,0,0,0,0,0,0,0,0
1964.5,1,0,0,1,351,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,2,321,0,0,0,1,0,0,0,0,0,0,0,0
1964.5,1,0,0,3,296,0,0,0,1,0,0,0,0,0,0,0,0
1964.5,1,0,0,4,184,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,5,199,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,6,201,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,7,207,0,0,0,1,0,0,0,0,0,0,0,0
1964.5,1,0,0,8,195,0,0,0,2,0,0,0,0,0,0,0,0
1964.5,1,0,0,9,199,0,0,0,2,0,0,0,0,0,0,0,0
1964.5,1,0,0,10,153,0,0,0,1,0,0,0,0,0,0,0,0
1964.5,1,0,0,11,172,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,12,176,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,13,175,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,14,157,0,0,0,0,0,0,0,0,0,0,0,0
1964.5,1,0,0,15,132,0,0,0,0,0,0,0,0,0,0,0,0
